name,vendor,generation,socket,lithography,cores,threads,base_clock_ghz,boost_clock_ghz,tdp_w,memory_types,max_memory_gb,memory_channels,ecc_support,has_igpu,url
A10-7850K,AMD,Kaveri,,28nm,4,4,3.7,4.0,95,DDR3,64,2,No,Yes,https://pcspecs.io/cpus/a10-7850k
A8-7600,AMD,Kaveri,,28nm,4,4,3.1,3.8,65,DDR3,64,2,No,Yes,https://pcspecs.io/cpus/a8-7600
Athlon 200GE,AMD,Zen,AM4,14nm,2,4,3.2,3.2,35,DDR4,64,2,No,Yes,https://pcspecs.io/cpus/athlon-200ge
Athlon 240GE,AMD,Zen,AM4,14nm,2,4,3.5,3.5,35,DDR4,64,2,No,Yes,https://pcspecs.io/cpus/athlon-240ge
Athlon 3000G,AMD,Zen,AM4,14nm,2,4,3.5,3.5,35,DDR4,64,2,No,Yes,https://pcspecs.io/cpus/athlon-3000g
Athlon X4 845,AMD,Excavator,,28nm,4,4,3.5,3.8,65,DDR3,64,2,No,No,https://pcspecs.io/cpus/athlon-x4-845
Athlon X4 860K,AMD,Kaveri,,28nm,4,4,3.7,4.0,95,DDR3,64,2,No,No,https://pcspecs.io/cpus/athlon-x4-860k
Athlon X4 880K,AMD,Godavari,,28nm,4,4,4.0,4.2,95,DDR3,64,2,No,No,https://pcspecs.io/cpus/athlon-x4-880k
EPYC 4124P,AMD,EPYC Series,SP5,,4,8,3.8,5.1,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4244P,AMD,EPYC Series,SP5,,6,12,3.8,5.1,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4245P,AMD,EPYC Series,SP5,,6,12,3.9,5.4,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4344P,AMD,EPYC Series,SP5,,8,16,3.8,5.3,8,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4345P,AMD,EPYC Series,SP5,,8,16,3.8,5.5,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4364P,AMD,EPYC Series,SP5,,8,16,4.5,5.4,8,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4464P,AMD,EPYC Series,SP5,,12,24,3.7,5.4,12,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4465P,AMD,EPYC Series,SP5,,12,24,3.4,5.4,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4484PX,AMD,EPYC Series,SP5,,12,24,4.4,5.6,12,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4545P,AMD,EPYC Series,SP5,,16,32,3.0,5.4,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4564P,AMD,EPYC Series,SP5,,16,32,4.5,5.7,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4565P,AMD,EPYC Series,SP5,,16,32,4.3,5.7,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4584PX,AMD,EPYC Series,SP5,,16,32,4.2,5.7,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 4585PX,AMD,EPYC Series,SP5,,16,32,4.3,5.7,28,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7203(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,2.8,3.4,150,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7232P,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,3.1,3.2,120,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7251,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,2.1,2.9,120,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7252,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,3.1,3.2,120,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7261,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,2.5,2.9,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7262,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,3.2,3.4,155,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7272,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,12,24,2.9,3.2,120,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7281,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,2.1,2.7,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7282,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,2.8,3.2,120,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 72F3,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,3.7,4.1,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7301,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,2.2,2.7,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7302(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.0,3.3,155,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7303(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,2.4,3.4,150,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7313(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.0,3.7,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7343,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.2,3.9,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7351(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,2.4,2.9,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7352,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.3,3.2,155,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7371,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.1,3.8,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7373X,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.05,3.8,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 73F3,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.5,4.0,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7401(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.0,3.0,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7402(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.8,3.35,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7413,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.65,3.6,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7443(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.85,4.0,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7451,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.3,3.2,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7452,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.35,3.35,155,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7453,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,28,56,2.75,3.45,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7473X,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,2.8,3.7,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 74F3,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,3.2,4.0,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7501,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.0,3.0,170,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7502(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.5,3.35,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7513,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.6,3.65,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7532,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.4,3.3,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7542,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.9,3.4,225,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7543(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.8,3.7,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7551(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.0,3.0,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7552,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,48,96,2.2,3.3,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7571,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.2,3.0,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7573X,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.8,3.6,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 75F3,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.95,4.0,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7601,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,32,64,2.2,3.2,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7642,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,48,96,2.3,3.3,225,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7643(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,48,96,2.3,3.6,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7662,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.0,3.3,225,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7663,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,56,112,2.0,3.5,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7663P,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,56,112,2.0,3.5,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7702(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.0,3.35,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7713(P),AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.0,3.675,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7742,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.25,3.4,225,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7763,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.45,3.4,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7773X,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.2,3.5,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7F32,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,8,16,3.7,3.9,180,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7F52,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,16,32,3.5,3.9,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7F72,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,24,48,3.2,3.7,240,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7H12,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,64,128,2.6,3.3,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 7R13,AMD,EPYC 7002/7003 Series (Rome/Milan),SP3,,48,96,2.65,3.7,,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8024P,AMD,EPYC Series,SP5,,8,16,2.4,3.0,8,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8024PN,AMD,EPYC Series,SP5,,8,16,2.05,3.0,8,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8025P,AMD,EPYC Series,SP5,,8,16,2.9,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8124P,AMD,EPYC Series,SP5,,16,32,2.45,3.0,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8124PN,AMD,EPYC Series,SP5,,16,32,2.0,3.0,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8125P,AMD,EPYC Series,SP5,,16,32,2.65,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8224P,AMD,EPYC Series,SP5,,24,48,2.55,3.0,24,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8224PN,AMD,EPYC Series,SP5,,24,48,2.0,3.0,24,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8225P,AMD,EPYC Series,SP5,,24,48,2.95,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8324P,AMD,EPYC Series,SP5,,32,64,2.65,3.0,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8324PN,AMD,EPYC Series,SP5,,32,64,2.05,3.0,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8325P,AMD,EPYC Series,SP5,,32,64,2.7,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8434P,AMD,EPYC Series,SP5,,48,96,2.5,3.1,48,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8434PN,AMD,EPYC Series,SP5,,48,96,2.0,3.0,48,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8435P,AMD,EPYC Series,SP5,,48,96,2.45,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8534P,AMD,EPYC Series,SP5,,64,128,2.3,3.1,64,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8534PN,AMD,EPYC Series,SP5,,64,128,2.0,3.1,64,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8535P,AMD,EPYC Series,SP5,,64,128,2.0,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 8635P,AMD,EPYC Series,SP5,,84,168,1.6,4.5,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9015,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,8,16,3.6,4.1,125,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9016,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,8,16,3.05,4.8,130,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9115,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,2.6,4.1,125,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9116,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,2.85,4.5,160,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9124,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,3.0,3.7,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9135,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,3.65,4.3,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9174F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,4.1,4.4,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9175F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,4.2,5.0,320,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9176F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,3.9,5.0,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9184X,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,16,32,3.55,4.2,16,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9224,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,2.5,3.7,24,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9254,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,2.9,4.15,24,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9255,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,3.25,4.3,200,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9256,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,2.85,4.5,190,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9274F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,4.05,4.3,24,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9275F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,4.1,4.8,320,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9276F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,24,48,3.8,5.0,230,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9334,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,2.7,3.9,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9335,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.0,4.4,210,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9336,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.15,3.7,195,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9354,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.25,3.75,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9354P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.25,3.75,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9355,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.55,4.4,280,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9355P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.55,4.4,128,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9356,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.6,4.5,250,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9356P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.6,4.5,250,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9365,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,36,72,3.4,4.3,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9374F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.85,4.3,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9375F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.8,4.8,320,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9376F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.8,5.0,285,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9384X,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,32,64,3.1,3.9,32,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9454,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,2.75,3.8,48,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9454P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,2.75,3.8,48,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9455,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.15,4.4,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9455P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.15,4.4,128,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9456,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.2,3.7,265,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9456P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.2,3.7,265,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9474F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.6,4.1,48,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9475F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.65,4.8,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9476F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,48,96,3.65,5.0,330,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9526,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,2.75,3.7,220,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9534,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,2.45,3.7,64,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9535,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,2.4,4.3,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9536,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.25,4.0,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9536P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.25,4.0,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9554,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.1,3.75,64,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9554P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.1,3.75,64,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9555,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.2,4.4,360,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9555P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.2,4.4,128,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9556,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,2.75,4.3,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9565,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,72,144,3.15,4.3,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9575F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.3,5.0,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9576F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.55,5.0,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9586F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,64,128,3.75,5.0,500,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9634,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,84,168,2.25,3.7,84,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9645,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.3,3.7,320,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9646,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.8,3.7,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9646P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.8,3.7,300,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9654,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.4,3.7,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9654P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.4,3.7,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9655,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.5,4.5,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9655P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.5,4.5,128,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9656,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,3.05,3.7,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9676F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,3.1,5.0,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9684X,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,2.55,3.7,96,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9686F,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,96,192,3.4,5.0,500,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9734,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,112,224,2.2,3.0,7,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9736,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,128,256,2.7,3.7,360,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9736P,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,128,256,2.7,3.7,360,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
EPYC 9745,AMD,EPYC 9004/9005 Series (Genoa/Bergamo/Turin),SP5,,128,256,2.4,3.7,400,,,,,,https://en.wikipedia.org/wiki/AMD_EPYC
